id,category,created_at,message,rating,is_read,customer_id
506639,PORTAL,2022-02-26 16:54:11,Synthetic feedback message 6640; no real customer data.,5,1,108140
506640,SERVICE,2025-06-27 17:57:05,Synthetic feedback message 6641; no real customer data.,1,0,108141
506641,PAYMENT,2023-11-07 10:17:12,Synthetic feedback message 6642; no real customer data.,2,1,108142
506642,CLAIM,2024-10-13 07:08:22,Synthetic feedback message 6643; no real customer data.,3,1,108143
506643,APPLICATION,2023-11-23 15:43:14,Synthetic feedback message 6644; no real customer data.,4,1,108144
506644,PORTAL,2025-01-18 04:51:09,Synthetic feedback message 6645; no real customer data.,5,0,108145
506645,SERVICE,2025-05-11 09:19:31,Synthetic feedback message 6646; no real customer data.,1,1,108146
506646,PAYMENT,2024-09-02 00:05:16,Synthetic feedback message 6647; no real customer data.,2,1,108147
506647,CLAIM,2026-08-17 11:47:27,Synthetic feedback message 6648; no real customer data.,3,1,108148
506648,APPLICATION,2022-03-30 11:55:28,Synthetic feedback message 6649; no real customer data.,4,0,108149
506649,PORTAL,2021-11-19 09:49:52,Synthetic feedback message 6650; no real customer data.,5,1,108150
506650,SERVICE,2025-03-16 04:40:32,Synthetic feedback message 6651; no real customer data.,1,1,108151
506651,PAYMENT,2023-11-05 03:29:08,Synthetic feedback message 6652; no real customer data.,2,1,108152
506652,CLAIM,2022-08-15 16:02:56,Synthetic feedback message 6653; no real customer data.,3,0,108153
506653,APPLICATION,2025-06-19 08:25:20,Synthetic feedback message 6654; no real customer data.,4,1,108154
506654,PORTAL,2023-09-11 23:22:45,Synthetic feedback message 6655; no real customer data.,5,1,108155
506655,SERVICE,2022-10-21 10:17:41,Synthetic feedback message 6656; no real customer data.,1,1,108156
506656,PAYMENT,2024-08-28 00:27:11,Synthetic feedback message 6657; no real customer data.,2,0,108157
506657,CLAIM,2021-11-23 13:26:21,Synthetic feedback message 6658; no real customer data.,3,1,108158
506658,APPLICATION,2024-11-17 02:49:19,Synthetic feedback message 6659; no real customer data.,4,1,108159
506659,PORTAL,2026-03-25 23:32:44,Synthetic feedback message 6660; no real customer data.,5,1,108160
506660,SERVICE,2024-10-11 11:11:52,Synthetic feedback message 6661; no real customer data.,1,0,108161
506661,PAYMENT,2025-09-14 18:27:25,Synthetic feedback message 6662; no real customer data.,2,1,108162
506662,CLAIM,2026-02-25 04:33:41,Synthetic feedback message 6663; no real customer data.,3,1,108163
506663,APPLICATION,2026-04-21 09:21:02,Synthetic feedback message 6664; no real customer data.,4,1,108164
506664,PORTAL,2025-04-26 11:36:39,Synthetic feedback message 6665; no real customer data.,5,0,108165
506665,SERVICE,2021-11-25 18:24:41,Synthetic feedback message 6666; no real customer data.,1,1,108166
506666,PAYMENT,2024-01-25 17:42:11,Synthetic feedback message 6667; no real customer data.,2,1,108167
506667,CLAIM,2022-07-31 08:12:58,Synthetic feedback message 6668; no real customer data.,3,1,108168
506668,APPLICATION,2022-11-26 05:08:31,Synthetic feedback message 6669; no real customer data.,4,0,108169
506669,PORTAL,2023-09-18 02:59:09,Synthetic feedback message 6670; no real customer data.,5,1,108170
506670,SERVICE,2021-12-30 19:50:06,Synthetic feedback message 6671; no real customer data.,1,1,108171
506671,PAYMENT,2024-12-08 12:55:02,Synthetic feedback message 6672; no real customer data.,2,1,108172
506672,CLAIM,2023-05-03 05:03:48,Synthetic feedback message 6673; no real customer data.,3,0,108173
506673,APPLICATION,2023-06-30 12:23:06,Synthetic feedback message 6674; no real customer data.,4,1,108174
506674,PORTAL,2024-06-03 21:20:10,Synthetic feedback message 6675; no real customer data.,5,1,108175
506675,SERVICE,2023-08-04 04:36:36,Synthetic feedback message 6676; no real customer data.,1,1,108176
506676,PAYMENT,2022-08-25 21:28:19,Synthetic feedback message 6677; no real customer data.,2,0,108177
506677,CLAIM,2022-08-17 19:42:42,Synthetic feedback message 6678; no real customer data.,3,1,108178
506678,APPLICATION,2026-03-07 03:57:10,Synthetic feedback message 6679; no real customer data.,4,1,108179
506679,PORTAL,2022-02-02 12:15:19,Synthetic feedback message 6680; no real customer data.,5,1,108180
506680,SERVICE,2026-05-14 16:55:59,Synthetic feedback message 6681; no real customer data.,1,0,108181
506681,PAYMENT,2026-03-06 14:38:52,Synthetic feedback message 6682; no real customer data.,2,1,108182
506682,CLAIM,2026-04-16 23:55:47,Synthetic feedback message 6683; no real customer data.,3,1,108183
506683,APPLICATION,2025-09-13 17:46:01,Synthetic feedback message 6684; no real customer data.,4,1,108184
506684,PORTAL,2024-07-24 17:38:50,Synthetic feedback message 6685; no real customer data.,5,0,108185
506685,SERVICE,2024-04-22 09:59:01,Synthetic feedback message 6686; no real customer data.,1,1,108186
506686,PAYMENT,2025-05-19 13:51:21,Synthetic feedback message 6687; no real customer data.,2,1,108187
506687,CLAIM,2026-03-24 22:03:04,Synthetic feedback message 6688; no real customer data.,3,1,108188
506688,APPLICATION,2026-02-22 19:03:49,Synthetic feedback message 6689; no real customer data.,4,0,108189
506689,PORTAL,2025-02-09 11:24:00,Synthetic feedback message 6690; no real customer data.,5,1,108190
506690,SERVICE,2022-11-18 14:12:59,Synthetic feedback message 6691; no real customer data.,1,1,108191
506691,PAYMENT,2023-07-31 04:35:01,Synthetic feedback message 6692; no real customer data.,2,1,108192
506692,CLAIM,2022-02-25 17:02:18,Synthetic feedback message 6693; no real customer data.,3,0,108193
506693,APPLICATION,2024-11-29 12:55:54,Synthetic feedback message 6694; no real customer data.,4,1,108194
506694,PORTAL,2026-07-27 19:19:05,Synthetic feedback message 6695; no real customer data.,5,1,108195
506695,SERVICE,2025-06-04 03:35:51,Synthetic feedback message 6696; no real customer data.,1,1,108196
506696,PAYMENT,2025-08-22 03:04:24,Synthetic feedback message 6697; no real customer data.,2,0,108197
506697,CLAIM,2021-09-17 17:36:16,Synthetic feedback message 6698; no real customer data.,3,1,108198
506698,APPLICATION,2026-07-25 18:06:02,Synthetic feedback message 6699; no real customer data.,4,1,108199
506699,PORTAL,2023-04-29 10:09:44,Synthetic feedback message 6700; no real customer data.,5,1,108200
506700,SERVICE,2025-12-12 08:33:09,Synthetic feedback message 6701; no real customer data.,1,0,108201
506701,PAYMENT,2022-05-16 06:27:06,Synthetic feedback message 6702; no real customer data.,2,1,108202
506702,CLAIM,2023-01-08 15:04:56,Synthetic feedback message 6703; no real customer data.,3,1,108203
506703,APPLICATION,2026-06-28 06:59:29,Synthetic feedback message 6704; no real customer data.,4,1,108204
506704,PORTAL,2025-12-08 18:57:42,Synthetic feedback message 6705; no real customer data.,5,0,108205
506705,SERVICE,2022-11-12 06:18:25,Synthetic feedback message 6706; no real customer data.,1,1,108206
506706,PAYMENT,2022-05-25 02:07:16,Synthetic feedback message 6707; no real customer data.,2,1,108207
506707,CLAIM,2022-02-06 02:36:09,Synthetic feedback message 6708; no real customer data.,3,1,108208
506708,APPLICATION,2024-06-17 01:13:41,Synthetic feedback message 6709; no real customer data.,4,0,108209
506709,PORTAL,2022-03-26 21:16:28,Synthetic feedback message 6710; no real customer data.,5,1,108210
506710,SERVICE,2022-02-14 22:39:26,Synthetic feedback message 6711; no real customer data.,1,1,108211
506711,PAYMENT,2023-10-14 23:48:10,Synthetic feedback message 6712; no real customer data.,2,1,108212
506712,CLAIM,2024-06-20 12:34:41,Synthetic feedback message 6713; no real customer data.,3,0,108213
506713,APPLICATION,2023-06-15 17:26:41,Synthetic feedback message 6714; no real customer data.,4,1,108214
506714,PORTAL,2026-08-06 15:19:51,Synthetic feedback message 6715; no real customer data.,5,1,108215
506715,SERVICE,2022-02-20 18:38:08,Synthetic feedback message 6716; no real customer data.,1,1,108216
506716,PAYMENT,2023-01-11 06:43:34,Synthetic feedback message 6717; no real customer data.,2,0,108217
506717,CLAIM,2025-02-03 15:50:04,Synthetic feedback message 6718; no real customer data.,3,1,108218
506718,APPLICATION,2024-06-03 10:48:41,Synthetic feedback message 6719; no real customer data.,4,1,108219
506719,PORTAL,2025-08-29 11:43:31,Synthetic feedback message 6720; no real customer data.,5,1,108220
506720,SERVICE,2026-03-06 03:35:21,Synthetic feedback message 6721; no real customer data.,1,0,108221
506721,PAYMENT,2021-12-10 23:57:57,Synthetic feedback message 6722; no real customer data.,2,1,108222
506722,CLAIM,2025-05-28 23:03:10,Synthetic feedback message 6723; no real customer data.,3,1,108223
506723,APPLICATION,2025-02-24 19:44:50,Synthetic feedback message 6724; no real customer data.,4,1,108224
506724,PORTAL,2025-03-04 03:01:58,Synthetic feedback message 6725; no real customer data.,5,0,108225
506725,SERVICE,2026-08-17 14:47:50,Synthetic feedback message 6726; no real customer data.,1,1,108226
506726,PAYMENT,2021-12-31 20:40:03,Synthetic feedback message 6727; no real customer data.,2,1,108227
506727,CLAIM,2025-08-29 23:26:06,Synthetic feedback message 6728; no real customer data.,3,1,108228
506728,APPLICATION,2025-08-18 22:52:28,Synthetic feedback message 6729; no real customer data.,4,0,108229
506729,PORTAL,2024-04-09 02:15:10,Synthetic feedback message 6730; no real customer data.,5,1,108230
506730,SERVICE,2026-07-15 00:07:11,Synthetic feedback message 6731; no real customer data.,1,1,108231
506731,PAYMENT,2025-01-29 04:30:58,Synthetic feedback message 6732; no real customer data.,2,1,108232
506732,CLAIM,2024-07-26 14:05:33,Synthetic feedback message 6733; no real customer data.,3,0,108233
506733,APPLICATION,2022-11-08 20:43:51,Synthetic feedback message 6734; no real customer data.,4,1,108234
506734,PORTAL,2024-09-01 01:17:27,Synthetic feedback message 6735; no real customer data.,5,1,108235
506735,SERVICE,2025-09-19 14:11:16,Synthetic feedback message 6736; no real customer data.,1,1,108236
506736,PAYMENT,2026-05-25 08:03:46,Synthetic feedback message 6737; no real customer data.,2,0,108237
506737,CLAIM,2023-08-21 22:53:59,Synthetic feedback message 6738; no real customer data.,3,1,108238
506738,APPLICATION,2023-07-29 05:14:17,Synthetic feedback message 6739; no real customer data.,4,1,108239
506739,PORTAL,2023-05-27 19:19:31,Synthetic feedback message 6740; no real customer data.,5,1,108240
506740,SERVICE,2022-09-21 04:15:07,Synthetic feedback message 6741; no real customer data.,1,0,108241
506741,PAYMENT,2025-04-22 16:50:23,Synthetic feedback message 6742; no real customer data.,2,1,108242
506742,CLAIM,2025-04-16 22:40:04,Synthetic feedback message 6743; no real customer data.,3,1,108243
506743,APPLICATION,2023-03-01 10:51:54,Synthetic feedback message 6744; no real customer data.,4,1,108244
506744,PORTAL,2022-04-25 17:30:05,Synthetic feedback message 6745; no real customer data.,5,0,108245
506745,SERVICE,2025-08-24 18:59:01,Synthetic feedback message 6746; no real customer data.,1,1,108246
506746,PAYMENT,2023-03-12 23:08:05,Synthetic feedback message 6747; no real customer data.,2,1,108247
506747,CLAIM,2022-06-08 04:24:51,Synthetic feedback message 6748; no real customer data.,3,1,108248
506748,APPLICATION,2025-07-10 09:38:33,Synthetic feedback message 6749; no real customer data.,4,0,108249
506749,PORTAL,2026-07-24 00:12:07,Synthetic feedback message 6750; no real customer data.,5,1,108250
506750,SERVICE,2025-05-12 22:26:37,Synthetic feedback message 6751; no real customer data.,1,1,108251
506751,PAYMENT,2024-01-14 07:16:25,Synthetic feedback message 6752; no real customer data.,2,1,108252
506752,CLAIM,2022-08-27 19:16:46,Synthetic feedback message 6753; no real customer data.,3,0,108253
506753,APPLICATION,2022-11-07 07:51:32,Synthetic feedback message 6754; no real customer data.,4,1,108254
506754,PORTAL,2021-12-01 00:33:12,Synthetic feedback message 6755; no real customer data.,5,1,108255
506755,SERVICE,2021-10-30 22:29:29,Synthetic feedback message 6756; no real customer data.,1,1,108256
506756,PAYMENT,2026-05-07 18:57:28,Synthetic feedback message 6757; no real customer data.,2,0,108257
506757,CLAIM,2025-09-13 15:03:27,Synthetic feedback message 6758; no real customer data.,3,1,108258
506758,APPLICATION,2026-03-04 21:58:57,Synthetic feedback message 6759; no real customer data.,4,1,108259
506759,PORTAL,2022-07-05 09:20:43,Synthetic feedback message 6760; no real customer data.,5,1,108260
506760,SERVICE,2024-07-21 00:52:20,Synthetic feedback message 6761; no real customer data.,1,0,108261
506761,PAYMENT,2024-10-22 13:21:30,Synthetic feedback message 6762; no real customer data.,2,1,108262
506762,CLAIM,2025-09-22 19:18:19,Synthetic feedback message 6763; no real customer data.,3,1,108263
506763,APPLICATION,2023-02-28 23:09:25,Synthetic feedback message 6764; no real customer data.,4,1,108264
506764,PORTAL,2022-05-22 22:59:56,Synthetic feedback message 6765; no real customer data.,5,0,108265
506765,SERVICE,2023-05-01 07:41:01,Synthetic feedback message 6766; no real customer data.,1,1,108266
506766,PAYMENT,2024-12-15 06:36:18,Synthetic feedback message 6767; no real customer data.,2,1,108267
506767,CLAIM,2024-09-30 20:12:33,Synthetic feedback message 6768; no real customer data.,3,1,108268
506768,APPLICATION,2021-10-14 16:57:10,Synthetic feedback message 6769; no real customer data.,4,0,108269
506769,PORTAL,2025-10-15 15:51:48,Synthetic feedback message 6770; no real customer data.,5,1,108270
506770,SERVICE,2021-10-11 16:13:18,Synthetic feedback message 6771; no real customer data.,1,1,108271
506771,PAYMENT,2023-10-30 09:36:03,Synthetic feedback message 6772; no real customer data.,2,1,108272
506772,CLAIM,2023-07-16 19:34:24,Synthetic feedback message 6773; no real customer data.,3,0,108273
506773,APPLICATION,2023-05-30 18:07:50,Synthetic feedback message 6774; no real customer data.,4,1,108274
506774,PORTAL,2024-10-04 06:42:32,Synthetic feedback message 6775; no real customer data.,5,1,108275
506775,SERVICE,2024-07-03 15:35:17,Synthetic feedback message 6776; no real customer data.,1,1,108276
506776,PAYMENT,2023-10-13 08:39:38,Synthetic feedback message 6777; no real customer data.,2,0,108277
506777,CLAIM,2022-07-19 16:35:28,Synthetic feedback message 6778; no real customer data.,3,1,108278
506778,APPLICATION,2024-03-17 10:07:20,Synthetic feedback message 6779; no real customer data.,4,1,108279
506779,PORTAL,2026-04-03 03:57:46,Synthetic feedback message 6780; no real customer data.,5,1,108280
506780,SERVICE,2022-08-16 03:46:12,Synthetic feedback message 6781; no real customer data.,1,0,108281
506781,PAYMENT,2025-01-18 10:25:39,Synthetic feedback message 6782; no real customer data.,2,1,108282
506782,CLAIM,2024-11-12 22:44:11,Synthetic feedback message 6783; no real customer data.,3,1,108283
506783,APPLICATION,2026-05-17 12:34:15,Synthetic feedback message 6784; no real customer data.,4,1,108284
506784,PORTAL,2025-11-10 12:25:41,Synthetic feedback message 6785; no real customer data.,5,0,108285
506785,SERVICE,2022-02-27 15:31:34,Synthetic feedback message 6786; no real customer data.,1,1,108286
506786,PAYMENT,2021-09-20 12:15:00,Synthetic feedback message 6787; no real customer data.,2,1,108287
506787,CLAIM,2022-03-09 14:00:21,Synthetic feedback message 6788; no real customer data.,3,1,108288
506788,APPLICATION,2023-01-08 03:20:07,Synthetic feedback message 6789; no real customer data.,4,0,108289
506789,PORTAL,2022-06-17 19:41:03,Synthetic feedback message 6790; no real customer data.,5,1,108290
506790,SERVICE,2022-11-22 22:18:03,Synthetic feedback message 6791; no real customer data.,1,1,108291
506791,PAYMENT,2022-08-22 08:58:55,Synthetic feedback message 6792; no real customer data.,2,1,108292
506792,CLAIM,2021-10-19 07:34:04,Synthetic feedback message 6793; no real customer data.,3,0,108293
506793,APPLICATION,2022-09-23 14:28:40,Synthetic feedback message 6794; no real customer data.,4,1,108294
506794,PORTAL,2025-05-10 21:43:42,Synthetic feedback message 6795; no real customer data.,5,1,108295
506795,SERVICE,2022-12-10 20:29:31,Synthetic feedback message 6796; no real customer data.,1,1,108296
506796,PAYMENT,2022-04-01 21:48:26,Synthetic feedback message 6797; no real customer data.,2,0,108297
506797,CLAIM,2024-06-15 04:03:22,Synthetic feedback message 6798; no real customer data.,3,1,108298
