employee_id,department,job_title,years_experience,performance_score,base_salary,allowances,overtime_hours,bonus,tax_rate,pension_rate,net_salary,record_month,synthetic
SYN-EMP-005900,Policy,Manager,19,4.6,1072000.00,85760.00,24,10720.00,6,2,1020524.54,2025-01,True
SYN-EMP-005901,Finance,Assistant,20,4.7,840000.00,67200.00,0,16800.00,7,2,789933.27,2024-12,True
SYN-EMP-005902,Customer Service,Officer,0,4.8,345000.00,27600.00,1,10350.00,8,2,304715.37,2024-11,True
SYN-EMP-005903,IT,Senior Officer,1,4.9,438000.00,35040.00,2,17520.00,9,2,392127.05,2024-10,True
SYN-EMP-005904,Sales,Team Lead,2,5.0,531000.00,42480.00,3,26550.00,10,2,510714.87,2024-09,True
SYN-EMP-005905,Claims,Manager,3,1.0,624000.00,49920.00,4,0.00,5,2,532773.79,2024-08,True
SYN-EMP-005906,Policy,Assistant,4,1.1,392000.00,31360.00,5,3920.00,6,2,345822.34,2024-07,True
SYN-EMP-005907,Finance,Officer,5,1.2,485000.00,38800.00,6,9700.00,7,2,452324.51,2024-06,True
SYN-EMP-005908,Customer Service,Senior Officer,6,1.3,578000.00,46240.00,7,17340.00,8,2,533021.95,2024-05,True
SYN-EMP-005909,IT,Team Lead,7,1.4,671000.00,53680.00,8,26840.00,9,2,606382.69,2024-04,True
SYN-EMP-005910,Sales,Manager,8,1.5,764000.00,61120.00,9,38200.00,10,2,657378.33,2024-03,True
SYN-EMP-005911,Claims,Assistant,9,1.6,532000.00,42560.00,10,0.00,5,2,493173.22,2024-02,True
SYN-EMP-005912,Policy,Officer,10,1.7,625000.00,50000.00,11,6250.00,6,2,535778.56,2024-01,True
SYN-EMP-005913,Finance,Senior Officer,11,1.8,718000.00,57440.00,12,14360.00,7,2,634930.53,2023-12,True
SYN-EMP-005914,Customer Service,Team Lead,12,1.9,811000.00,64880.00,13,24330.00,8,2,711681.68,2023-11,True
SYN-EMP-005915,IT,Manager,13,2.0,904000.00,72320.00,14,36160.00,9,2,806721.93,2023-10,True
SYN-EMP-005916,Sales,Assistant,14,2.1,672000.00,53760.00,15,33600.00,10,2,621823.40,2023-09,True
SYN-EMP-005917,Claims,Officer,15,2.2,765000.00,61200.00,16,0.00,5,2,689760.23,2023-08,True
SYN-EMP-005918,Policy,Senior Officer,16,2.3,858000.00,68640.00,17,8580.00,6,2,770544.29,2023-07,True
SYN-EMP-005919,Finance,Team Lead,17,2.4,951000.00,76080.00,18,19020.00,7,2,856187.12,2023-06,True
SYN-EMP-005920,Customer Service,Manager,18,2.5,1044000.00,83520.00,19,31320.00,8,2,962514.86,2023-05,True
SYN-EMP-005921,IT,Assistant,19,2.6,812000.00,64960.00,20,32480.00,9,2,734495.52,2023-04,True
SYN-EMP-005922,Sales,Officer,20,2.7,905000.00,72400.00,21,45250.00,10,2,843414.97,2023-03,True
SYN-EMP-005923,Claims,Senior Officer,0,2.8,410000.00,32800.00,22,0.00,5,2,371568.13,2023-02,True
SYN-EMP-005924,Policy,Team Lead,1,2.9,503000.00,40240.00,23,5030.00,6,2,465404.35,2023-01,True
SYN-EMP-005925,Finance,Manager,2,3.0,596000.00,47680.00,24,11920.00,7,2,566674.05,2022-12,True
SYN-EMP-005926,Customer Service,Assistant,3,3.1,364000.00,29120.00,0,10920.00,8,2,344340.18,2022-11,True
SYN-EMP-005927,IT,Officer,4,3.2,457000.00,36560.00,1,18280.00,9,2,432032.35,2022-10,True
SYN-EMP-005928,Sales,Senior Officer,5,3.3,550000.00,44000.00,2,27500.00,10,2,493362.03,2022-09,True
SYN-EMP-005929,Claims,Team Lead,6,3.4,643000.00,51440.00,3,0.00,5,2,587897.80,2022-08,True
SYN-EMP-005930,Policy,Manager,7,3.5,736000.00,58880.00,4,7360.00,6,2,688767.57,2022-07,True
SYN-EMP-005931,Finance,Assistant,8,3.6,504000.00,40320.00,5,10080.00,7,2,458276.20,2022-06,True
SYN-EMP-005932,Customer Service,Officer,9,3.7,597000.00,47760.00,6,17910.00,8,2,544902.01,2022-05,True
SYN-EMP-005933,IT,Senior Officer,10,3.8,690000.00,55200.00,7,27600.00,9,2,643003.47,2022-04,True
SYN-EMP-005934,Sales,Team Lead,11,3.9,783000.00,62640.00,8,39150.00,10,2,718530.49,2022-03,True
SYN-EMP-005935,Claims,Manager,12,4.0,876000.00,70080.00,9,0.00,5,2,803599.92,2022-02,True
SYN-EMP-005936,Policy,Assistant,13,4.1,644000.00,51520.00,10,6440.00,6,2,590484.31,2022-01,True
SYN-EMP-005937,Finance,Officer,14,4.2,737000.00,58960.00,11,14740.00,7,2,677790.81,2021-12,True
SYN-EMP-005938,Customer Service,Senior Officer,15,4.3,830000.00,66400.00,12,24900.00,8,2,782271.98,2021-11,True
SYN-EMP-005939,IT,Team Lead,16,4.4,923000.00,73840.00,13,36920.00,9,2,881545.80,2021-10,True
SYN-EMP-005940,Sales,Manager,17,4.5,1016000.00,81280.00,14,50800.00,10,2,969024.23,2021-09,True
SYN-EMP-005941,Claims,Assistant,18,4.6,784000.00,62720.00,15,0.00,5,2,730509.06,2026-08,True
SYN-EMP-005942,Policy,Officer,19,4.7,877000.00,70160.00,16,8770.00,6,2,817533.49,2026-07,True
SYN-EMP-005943,Finance,Senior Officer,20,4.8,970000.00,77600.00,17,19400.00,7,2,898194.00,2026-06,True
SYN-EMP-005944,Customer Service,Team Lead,0,4.9,475000.00,38000.00,18,14250.00,8,2,454789.96,2026-05,True
SYN-EMP-005945,IT,Manager,1,5.0,568000.00,45440.00,19,22720.00,9,2,517318.45,2026-04,True
SYN-EMP-005946,Sales,Assistant,2,1.0,336000.00,26880.00,20,16800.00,10,2,305777.17,2026-03,True
SYN-EMP-005947,Claims,Officer,3,1.1,429000.00,34320.00,21,0.00,5,2,357542.55,2026-02,True
SYN-EMP-005948,Policy,Senior Officer,4,1.2,522000.00,41760.00,22,5220.00,6,2,452169.43,2026-01,True
SYN-EMP-005949,Finance,Team Lead,5,1.3,615000.00,49200.00,23,12300.00,7,2,518456.55,2025-12,True
SYN-EMP-005950,Customer Service,Manager,6,1.4,708000.00,56640.00,24,21240.00,8,2,637585.84,2025-11,True
SYN-EMP-005951,IT,Assistant,7,1.5,476000.00,38080.00,0,19040.00,9,2,423316.96,2025-10,True
SYN-EMP-005952,Sales,Officer,8,1.6,569000.00,45520.00,1,28450.00,10,2,519258.05,2025-09,True
SYN-EMP-005953,Claims,Senior Officer,9,1.7,662000.00,52960.00,2,0.00,5,2,565953.38,2025-08,True
SYN-EMP-005954,Policy,Team Lead,10,1.8,755000.00,60400.00,3,7550.00,6,2,659335.36,2025-07,True
SYN-EMP-005955,Finance,Manager,11,1.9,848000.00,67840.00,4,16960.00,7,2,762673.53,2025-06,True
SYN-EMP-005956,Customer Service,Assistant,12,2.0,616000.00,49280.00,5,18480.00,8,2,567124.92,2025-05,True
SYN-EMP-005957,IT,Officer,13,2.1,709000.00,56720.00,6,28360.00,9,2,634199.05,2025-04,True
SYN-EMP-005958,Sales,Senior Officer,14,2.2,802000.00,64160.00,7,40100.00,10,2,726084.95,2025-03,True
SYN-EMP-005959,Claims,Team Lead,15,2.3,895000.00,71600.00,8,0.00,5,2,796273.72,2025-02,True
SYN-EMP-005960,Policy,Manager,16,2.4,988000.00,79040.00,9,9880.00,6,2,905611.21,2025-01,True
SYN-EMP-005961,Finance,Assistant,17,2.5,756000.00,60480.00,10,15120.00,7,2,669518.89,2024-12,True
SYN-EMP-005962,Customer Service,Officer,18,2.6,849000.00,67920.00,11,25470.00,8,2,747356.74,2024-11,True
SYN-EMP-005963,IT,Senior Officer,19,2.7,942000.00,75360.00,12,37680.00,9,2,864963.37,2024-10,True
SYN-EMP-005964,Sales,Team Lead,20,2.8,1035000.00,82800.00,13,51750.00,10,2,954410.02,2024-09,True
SYN-EMP-005965,Claims,Manager,0,2.9,540000.00,43200.00,14,0.00,5,2,488883.58,2024-08,True
SYN-EMP-005966,Policy,Assistant,1,3.0,308000.00,24640.00,15,3080.00,6,2,256971.71,2024-07,True
SYN-EMP-005967,Finance,Officer,2,3.1,401000.00,32080.00,16,8020.00,7,2,350216.47,2024-06,True
SYN-EMP-005968,Customer Service,Senior Officer,3,3.2,494000.00,39520.00,17,14820.00,8,2,436508.78,2024-05,True
SYN-EMP-005969,IT,Team Lead,4,3.3,587000.00,46960.00,18,23480.00,9,2,563646.60,2024-04,True
SYN-EMP-005970,Sales,Manager,5,3.4,680000.00,54400.00,19,34000.00,10,2,645040.03,2024-03,True
SYN-EMP-005971,Claims,Assistant,6,3.5,448000.00,35840.00,20,0.00,5,2,413035.17,2024-02,True
SYN-EMP-005972,Policy,Officer,7,3.6,541000.00,43280.00,21,5410.00,6,2,509112.20,2024-01,True
SYN-EMP-005973,Finance,Senior Officer,8,3.7,634000.00,50720.00,22,12680.00,7,2,568110.55,2023-12,True
SYN-EMP-005974,Customer Service,Team Lead,9,3.8,727000.00,58160.00,23,21810.00,8,2,677624.49,2023-11,True
SYN-EMP-005975,IT,Manager,10,3.9,820000.00,65600.00,24,32800.00,9,2,778950.68,2023-10,True
SYN-EMP-005976,Sales,Assistant,11,4.0,588000.00,47040.00,0,29400.00,10,2,547091.68,2023-09,True
SYN-EMP-005977,Claims,Officer,12,4.1,681000.00,54480.00,1,0.00,5,2,631996.20,2023-08,True
SYN-EMP-005978,Policy,Senior Officer,13,4.2,774000.00,61920.00,2,7740.00,6,2,718439.15,2023-07,True
SYN-EMP-005979,Finance,Team Lead,14,4.3,867000.00,69360.00,3,17340.00,7,2,823632.76,2023-06,True
SYN-EMP-005980,Customer Service,Manager,15,4.4,960000.00,76800.00,4,28800.00,8,2,885122.96,2023-05,True
SYN-EMP-005981,IT,Assistant,16,4.5,728000.00,58240.00,5,29120.00,9,2,704922.32,2023-04,True
SYN-EMP-005982,Sales,Officer,17,4.6,821000.00,65680.00,6,41050.00,10,2,749207.89,2023-03,True
SYN-EMP-005983,Claims,Senior Officer,18,4.7,914000.00,73120.00,7,0.00,5,2,855950.53,2023-02,True
SYN-EMP-005984,Policy,Team Lead,19,4.8,1007000.00,80560.00,8,10070.00,6,2,958085.95,2023-01,True
SYN-EMP-005985,Finance,Manager,20,4.9,1100000.00,88000.00,9,22000.00,7,2,1033581.34,2022-12,True
SYN-EMP-005986,Customer Service,Assistant,0,5.0,280000.00,22400.00,10,8400.00,8,2,274467.69,2022-11,True
SYN-EMP-005987,IT,Officer,1,1.0,373000.00,29840.00,11,14920.00,9,2,342480.41,2022-10,True
SYN-EMP-005988,Sales,Senior Officer,2,1.1,466000.00,37280.00,12,23300.00,10,2,411753.72,2022-09,True
SYN-EMP-005989,Claims,Team Lead,3,1.2,559000.00,44720.00,13,0.00,5,2,476059.46,2022-08,True
SYN-EMP-005990,Policy,Manager,4,1.3,652000.00,52160.00,14,6520.00,6,2,587037.66,2022-07,True
SYN-EMP-005991,Finance,Assistant,5,1.4,420000.00,33600.00,15,8400.00,7,2,360605.45,2022-06,True
SYN-EMP-005992,Customer Service,Officer,6,1.5,513000.00,41040.00,16,15390.00,8,2,460821.44,2022-05,True
SYN-EMP-005993,IT,Senior Officer,7,1.6,606000.00,48480.00,17,24240.00,9,2,537678.52,2022-04,True
SYN-EMP-005994,Sales,Team Lead,8,1.7,699000.00,55920.00,18,34950.00,10,2,600708.33,2022-03,True
SYN-EMP-005995,Claims,Manager,9,1.8,792000.00,63360.00,19,0.00,5,2,725090.87,2022-02,True
SYN-EMP-005996,Policy,Assistant,10,1.9,560000.00,44800.00,20,5600.00,6,2,501167.95,2022-01,True
SYN-EMP-005997,Finance,Officer,11,2.0,653000.00,52240.00,21,13060.00,7,2,597946.67,2021-12,True
SYN-EMP-005998,Customer Service,Senior Officer,12,2.1,746000.00,59680.00,22,22380.00,8,2,683626.54,2021-11,True
SYN-EMP-005999,IT,Team Lead,13,2.2,839000.00,67120.00,23,33560.00,9,2,767866.94,2021-10,True
SYN-EMP-006000,Sales,Manager,14,2.3,932000.00,74560.00,24,46600.00,10,2,858806.01,2021-09,True
SYN-EMP-006001,Claims,Assistant,15,2.4,700000.00,56000.00,0,0.00,5,2,643159.70,2026-08,True
SYN-EMP-006002,Policy,Officer,16,2.5,793000.00,63440.00,1,7930.00,6,2,738890.94,2026-07,True
SYN-EMP-006003,Finance,Senior Officer,17,2.6,886000.00,70880.00,2,17720.00,7,2,782411.83,2026-06,True
SYN-EMP-006004,Customer Service,Team Lead,18,2.7,979000.00,78320.00,3,29370.00,8,2,866797.54,2026-05,True
SYN-EMP-006005,IT,Manager,19,2.8,1072000.00,85760.00,4,42880.00,9,2,977857.86,2026-04,True
SYN-EMP-006006,Sales,Assistant,20,2.9,840000.00,67200.00,5,42000.00,10,2,758330.37,2026-03,True
SYN-EMP-006007,Claims,Officer,0,3.0,345000.00,27600.00,6,0.00,5,2,311433.99,2026-02,True
SYN-EMP-006008,Policy,Senior Officer,1,3.1,438000.00,35040.00,7,4380.00,6,2,395651.58,2026-01,True
SYN-EMP-006009,Finance,Team Lead,2,3.2,531000.00,42480.00,8,10620.00,7,2,497826.43,2025-12,True
SYN-EMP-006010,Customer Service,Manager,3,3.3,624000.00,49920.00,9,18720.00,8,2,596451.04,2025-11,True
SYN-EMP-006011,IT,Assistant,4,3.4,392000.00,31360.00,10,15680.00,9,2,341446.52,2025-10,True
SYN-EMP-006012,Sales,Officer,5,3.5,485000.00,38800.00,11,24250.00,10,2,454995.69,2025-09,True
SYN-EMP-006013,Claims,Senior Officer,6,3.6,578000.00,46240.00,12,0.00,5,2,556503.93,2025-08,True
SYN-EMP-006014,Policy,Team Lead,7,3.7,671000.00,53680.00,13,6710.00,6,2,610219.37,2025-07,True
SYN-EMP-006015,Finance,Manager,8,3.8,764000.00,61120.00,14,15280.00,7,2,712695.22,2025-06,True
SYN-EMP-006016,Customer Service,Assistant,9,3.9,532000.00,42560.00,15,15960.00,8,2,488503.65,2025-05,True
SYN-EMP-006017,IT,Officer,10,4.0,625000.00,50000.00,16,25000.00,9,2,590567.39,2025-04,True
SYN-EMP-006018,Sales,Senior Officer,11,4.1,718000.00,57440.00,17,35900.00,10,2,663705.57,2025-03,True
SYN-EMP-006019,Claims,Team Lead,12,4.2,811000.00,64880.00,18,0.00,5,2,757406.36,2025-02,True
SYN-EMP-006020,Policy,Manager,13,4.3,904000.00,72320.00,19,9040.00,6,2,843880.43,2025-01,True
SYN-EMP-006021,Finance,Assistant,14,4.4,672000.00,53760.00,20,13440.00,7,2,622828.15,2024-12,True
SYN-EMP-006022,Customer Service,Officer,15,4.5,765000.00,61200.00,21,22950.00,8,2,719826.97,2024-11,True
SYN-EMP-006023,IT,Senior Officer,16,4.6,858000.00,68640.00,22,34320.00,9,2,794378.18,2024-10,True
SYN-EMP-006024,Sales,Team Lead,17,4.7,951000.00,76080.00,23,47550.00,10,2,911178.03,2024-09,True
SYN-EMP-006025,Claims,Manager,18,4.8,1044000.00,83520.00,24,0.00,5,2,1001187.74,2024-08,True
SYN-EMP-006026,Policy,Assistant,19,4.9,812000.00,64960.00,0,8120.00,6,2,754099.26,2024-07,True
SYN-EMP-006027,Finance,Officer,20,5.0,905000.00,72400.00,1,18100.00,7,2,875314.65,2024-06,True
SYN-EMP-006028,Customer Service,Senior Officer,0,1.0,410000.00,32800.00,2,12300.00,8,2,347775.18,2024-05,True
SYN-EMP-006029,IT,Team Lead,1,1.1,503000.00,40240.00,3,20120.00,9,2,434319.70,2024-04,True
SYN-EMP-006030,Sales,Manager,2,1.2,596000.00,47680.00,4,29800.00,10,2,535927.90,2024-03,True
SYN-EMP-006031,Claims,Assistant,3,1.3,364000.00,29120.00,5,0.00,5,2,335687.84,2024-02,True
SYN-EMP-006032,Policy,Officer,4,1.4,457000.00,36560.00,6,4570.00,6,2,409912.47,2024-01,True
SYN-EMP-006033,Finance,Senior Officer,5,1.5,550000.00,44000.00,7,11000.00,7,2,463310.20,2023-12,True
SYN-EMP-006034,Customer Service,Team Lead,6,1.6,643000.00,51440.00,8,19290.00,8,2,567175.93,2023-11,True
SYN-EMP-006035,IT,Manager,7,1.7,736000.00,58880.00,9,29440.00,9,2,638403.90,2023-10,True
SYN-EMP-006036,Sales,Assistant,8,1.8,504000.00,40320.00,10,25200.00,10,2,450641.00,2023-09,True
SYN-EMP-006037,Claims,Officer,9,1.9,597000.00,47760.00,11,0.00,5,2,546365.52,2023-08,True
SYN-EMP-006038,Policy,Senior Officer,10,2.0,690000.00,55200.00,12,6900.00,6,2,626436.70,2023-07,True
SYN-EMP-006039,Finance,Team Lead,11,2.1,783000.00,62640.00,13,15660.00,7,2,680714.38,2023-06,True
SYN-EMP-006040,Customer Service,Manager,12,2.2,876000.00,70080.00,14,26280.00,8,2,792356.47,2023-05,True
SYN-EMP-006041,IT,Assistant,13,2.3,644000.00,51520.00,15,25760.00,9,2,582670.24,2023-04,True
SYN-EMP-006042,Sales,Officer,14,2.4,737000.00,58960.00,16,36850.00,10,2,661155.79,2023-03,True
SYN-EMP-006043,Claims,Senior Officer,15,2.5,830000.00,66400.00,17,0.00,5,2,728035.34,2023-02,True
SYN-EMP-006044,Policy,Team Lead,16,2.6,923000.00,73840.00,18,9230.00,6,2,840997.27,2023-01,True
SYN-EMP-006045,Finance,Manager,17,2.7,1016000.00,81280.00,19,20320.00,7,2,945569.13,2022-12,True
SYN-EMP-006046,Customer Service,Assistant,18,2.8,784000.00,62720.00,20,23520.00,8,2,695802.91,2022-11,True
SYN-EMP-006047,IT,Officer,19,2.9,877000.00,70160.00,21,35080.00,9,2,787512.58,2022-10,True
SYN-EMP-006048,Sales,Senior Officer,20,3.0,970000.00,77600.00,22,48500.00,10,2,876893.69,2022-09,True
SYN-EMP-006049,Claims,Team Lead,0,3.1,475000.00,38000.00,23,0.00,5,2,430118.76,2022-08,True
SYN-EMP-006050,Policy,Manager,1,3.2,568000.00,45440.00,24,5680.00,6,2,521833.40,2022-07,True
SYN-EMP-006051,Finance,Assistant,2,3.3,336000.00,26880.00,0,6720.00,7,2,322231.99,2022-06,True
SYN-EMP-006052,Customer Service,Officer,3,3.4,429000.00,34320.00,1,12870.00,8,2,413432.19,2022-05,True
SYN-EMP-006053,IT,Senior Officer,4,3.5,522000.00,41760.00,2,20880.00,9,2,463100.33,2022-04,True
SYN-EMP-006054,Sales,Team Lead,5,3.6,615000.00,49200.00,3,30750.00,10,2,548691.25,2022-03,True
SYN-EMP-006055,Claims,Manager,6,3.7,708000.00,56640.00,4,0.00,5,2,649817.36,2022-02,True
SYN-EMP-006056,Policy,Assistant,7,3.8,476000.00,38080.00,5,4760.00,6,2,465386.24,2022-01,True
SYN-EMP-006057,Finance,Officer,8,3.9,569000.00,45520.00,6,11380.00,7,2,525159.13,2021-12,True
SYN-EMP-006058,Customer Service,Senior Officer,9,4.0,662000.00,52960.00,7,19860.00,8,2,630702.49,2021-11,True
SYN-EMP-006059,IT,Team Lead,10,4.1,755000.00,60400.00,8,30200.00,9,2,686524.57,2021-10,True
SYN-EMP-006060,Sales,Manager,11,4.2,848000.00,67840.00,9,42400.00,10,2,796980.27,2021-09,True
SYN-EMP-006061,Claims,Assistant,12,4.3,616000.00,49280.00,10,0.00,5,2,575687.38,2026-08,True
SYN-EMP-006062,Policy,Officer,13,4.4,709000.00,56720.00,11,7090.00,6,2,690816.12,2026-07,True
SYN-EMP-006063,Finance,Senior Officer,14,4.5,802000.00,64160.00,12,16040.00,7,2,738894.95,2026-06,True
SYN-EMP-006064,Customer Service,Team Lead,15,4.6,895000.00,71600.00,13,26850.00,8,2,826683.55,2026-05,True
SYN-EMP-006065,IT,Manager,16,4.7,988000.00,79040.00,14,39520.00,9,2,940865.97,2026-04,True
SYN-EMP-006066,Sales,Assistant,17,4.8,756000.00,60480.00,15,37800.00,10,2,699149.27,2026-03,True
SYN-EMP-006067,Claims,Officer,18,4.9,849000.00,67920.00,16,0.00,5,2,798827.30,2026-02,True
SYN-EMP-006068,Policy,Senior Officer,19,5.0,942000.00,75360.00,17,9420.00,6,2,874268.92,2026-01,True
SYN-EMP-006069,Finance,Team Lead,20,1.0,1035000.00,82800.00,18,20700.00,7,2,886591.40,2025-12,True
SYN-EMP-006070,Customer Service,Manager,0,1.1,540000.00,43200.00,19,16200.00,8,2,468497.25,2025-11,True
SYN-EMP-006071,IT,Assistant,1,1.2,308000.00,24640.00,20,12320.00,9,2,278846.23,2025-10,True
SYN-EMP-006072,Sales,Officer,2,1.3,401000.00,32080.00,21,20050.00,10,2,359242.05,2025-09,True
SYN-EMP-006073,Claims,Senior Officer,3,1.4,494000.00,39520.00,22,0.00,5,2,431199.64,2025-08,True
SYN-EMP-006074,Policy,Team Lead,4,1.5,587000.00,46960.00,23,5870.00,6,2,506051.63,2025-07,True
SYN-EMP-006075,Finance,Manager,5,1.6,680000.00,54400.00,24,13600.00,7,2,585923.85,2025-06,True
SYN-EMP-006076,Customer Service,Assistant,6,1.7,448000.00,35840.00,0,13440.00,8,2,395998.25,2025-05,True
SYN-EMP-006077,IT,Officer,7,1.8,541000.00,43280.00,1,21640.00,9,2,484019.20,2025-04,True
SYN-EMP-006078,Sales,Senior Officer,8,1.9,634000.00,50720.00,2,31700.00,10,2,590033.63,2025-03,True
SYN-EMP-006079,Claims,Team Lead,9,2.0,727000.00,58160.00,3,0.00,5,2,630151.12,2025-02,True
SYN-EMP-006080,Policy,Manager,10,2.1,820000.00,65600.00,4,8200.00,6,2,731358.44,2025-01,True
SYN-EMP-006081,Finance,Assistant,11,2.2,588000.00,47040.00,5,11760.00,7,2,546927.81,2024-12,True
SYN-EMP-006082,Customer Service,Officer,12,2.3,681000.00,54480.00,6,20430.00,8,2,607792.41,2024-11,True
SYN-EMP-006083,IT,Senior Officer,13,2.4,774000.00,61920.00,7,30960.00,9,2,692186.89,2024-10,True
SYN-EMP-006084,Sales,Team Lead,14,2.5,867000.00,69360.00,8,43350.00,10,2,794046.32,2024-09,True
SYN-EMP-006085,Claims,Manager,15,2.6,960000.00,76800.00,9,0.00,5,2,883171.89,2024-08,True
SYN-EMP-006086,Policy,Assistant,16,2.7,728000.00,58240.00,10,7280.00,6,2,676722.50,2024-07,True
SYN-EMP-006087,Finance,Officer,17,2.8,821000.00,65680.00,11,16420.00,7,2,728305.44,2024-06,True
SYN-EMP-006088,Customer Service,Senior Officer,18,2.9,914000.00,73120.00,12,27420.00,8,2,846595.69,2024-05,True
SYN-EMP-006089,IT,Team Lead,19,3.0,1007000.00,80560.00,13,40280.00,9,2,917469.04,2024-04,True
SYN-EMP-006090,Sales,Manager,20,3.1,1100000.00,88000.00,14,55000.00,10,2,983322.02,2024-03,True
SYN-EMP-006091,Claims,Assistant,0,3.2,280000.00,22400.00,15,0.00,5,2,239698.07,2024-02,True
SYN-EMP-006092,Policy,Officer,1,3.3,373000.00,29840.00,16,3730.00,6,2,330462.35,2024-01,True
SYN-EMP-006093,Finance,Senior Officer,2,3.4,466000.00,37280.00,17,9320.00,7,2,420670.72,2023-12,True
SYN-EMP-006094,Customer Service,Team Lead,3,3.5,559000.00,44720.00,18,16770.00,8,2,500170.31,2023-11,True
SYN-EMP-006095,IT,Manager,4,3.6,652000.00,52160.00,19,26080.00,9,2,623182.70,2023-10,True
SYN-EMP-006096,Sales,Assistant,5,3.7,420000.00,33600.00,20,21000.00,10,2,398472.45,2023-09,True
SYN-EMP-006097,Claims,Officer,6,3.8,513000.00,41040.00,21,0.00,5,2,455438.46,2023-08,True
SYN-EMP-006098,Policy,Senior Officer,7,3.9,606000.00,48480.00,22,6060.00,6,2,549268.31,2023-07,True
SYN-EMP-006099,Finance,Team Lead,8,4.0,699000.00,55920.00,23,13980.00,7,2,637878.48,2023-06,True
SYN-EMP-006100,Customer Service,Manager,9,4.1,792000.00,63360.00,24,23760.00,8,2,720244.73,2023-05,True
SYN-EMP-006101,IT,Assistant,10,4.2,560000.00,44800.00,0,22400.00,9,2,540166.68,2023-04,True
SYN-EMP-006102,Sales,Officer,11,4.3,653000.00,52240.00,1,32650.00,10,2,630254.25,2023-03,True
SYN-EMP-006103,Claims,Senior Officer,12,4.4,746000.00,59680.00,2,0.00,5,2,704466.81,2023-02,True
SYN-EMP-006104,Policy,Team Lead,13,4.5,839000.00,67120.00,3,8390.00,6,2,786749.97,2023-01,True
SYN-EMP-006105,Finance,Manager,14,4.6,932000.00,74560.00,4,18640.00,7,2,887849.55,2022-12,True
SYN-EMP-006106,Customer Service,Assistant,15,4.7,700000.00,56000.00,5,21000.00,8,2,674969.78,2022-11,True
SYN-EMP-006107,IT,Officer,16,4.8,793000.00,63440.00,6,31720.00,9,2,743592.59,2022-10,True
SYN-EMP-006108,Sales,Senior Officer,17,4.9,886000.00,70880.00,7,44300.00,10,2,837949.53,2022-09,True
SYN-EMP-006109,Claims,Team Lead,18,5.0,979000.00,78320.00,8,0.00,5,2,905670.72,2022-08,True
SYN-EMP-006110,Policy,Manager,19,1.0,1072000.00,85760.00,9,10720.00,6,2,957759.12,2022-07,True
SYN-EMP-006111,Finance,Assistant,20,1.1,840000.00,67200.00,10,16800.00,7,2,747131.41,2022-06,True
SYN-EMP-006112,Customer Service,Officer,0,1.2,345000.00,27600.00,11,10350.00,8,2,287690.49,2022-05,True
SYN-EMP-006113,IT,Senior Officer,1,1.3,438000.00,35040.00,12,17520.00,9,2,386583.56,2022-04,True
SYN-EMP-006114,Sales,Team Lead,2,1.4,531000.00,42480.00,13,26550.00,10,2,451459.57,2022-03,True
SYN-EMP-006115,Claims,Manager,3,1.5,624000.00,49920.00,14,0.00,5,2,533322.54,2022-02,True
SYN-EMP-006116,Policy,Assistant,4,1.6,392000.00,31360.00,15,3920.00,6,2,356258.39,2022-01,True
SYN-EMP-006117,Finance,Officer,5,1.7,485000.00,38800.00,16,9700.00,7,2,452617.95,2021-12,True
SYN-EMP-006118,Customer Service,Senior Officer,6,1.8,578000.00,46240.00,17,17340.00,8,2,493015.38,2021-11,True
SYN-EMP-006119,IT,Team Lead,7,1.9,671000.00,53680.00,18,26840.00,9,2,582424.06,2021-10,True
SYN-EMP-006120,Sales,Manager,8,2.0,764000.00,61120.00,19,38200.00,10,2,674446.10,2021-09,True
SYN-EMP-006121,Claims,Assistant,9,2.1,532000.00,42560.00,20,0.00,5,2,491444.52,2026-08,True
SYN-EMP-006122,Policy,Officer,10,2.2,625000.00,50000.00,21,6250.00,6,2,567803.81,2026-07,True
SYN-EMP-006123,Finance,Senior Officer,11,2.3,718000.00,57440.00,22,14360.00,7,2,640922.38,2026-06,True
SYN-EMP-006124,Customer Service,Team Lead,12,2.4,811000.00,64880.00,23,24330.00,8,2,752306.63,2026-05,True
SYN-EMP-006125,IT,Manager,13,2.5,904000.00,72320.00,24,36160.00,9,2,795939.96,2026-04,True
SYN-EMP-006126,Sales,Assistant,14,2.6,672000.00,53760.00,0,33600.00,10,2,595792.28,2026-03,True
SYN-EMP-006127,Claims,Officer,15,2.7,765000.00,61200.00,1,0.00,5,2,695716.44,2026-02,True
SYN-EMP-006128,Policy,Senior Officer,16,2.8,858000.00,68640.00,2,8580.00,6,2,797635.04,2026-01,True
SYN-EMP-006129,Finance,Team Lead,17,2.9,951000.00,76080.00,3,19020.00,7,2,845800.84,2025-12,True
SYN-EMP-006130,Customer Service,Manager,18,3.0,1044000.00,83520.00,4,31320.00,8,2,974152.49,2025-11,True
