id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
201663,Synthetic admin review completed,,2023-10-21 05:18:46,Synthetic agent verification,,2023-10-19 05:18:46,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",16353144.19,2023-10-17 05:18:46,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201663,20441.43,,HIGH,APPROVED,2023-10-18 05:18:46,100164,101914,9108
201664,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",3709907.51,2026-02-02 06:51:07,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,5410.28,,MEDIUM,REJECTED,2026-02-11 06:51:07,100165,101915,9109
201665,Synthetic admin review completed,,2022-12-15 16:49:07,Synthetic agent verification,,2022-12-13 16:49:07,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",18246432.40,2022-12-11 16:49:07,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201665,30410.72,,LOW,APPROVED,2022-12-19 16:49:07,100166,101916,9110
201666,,,,Synthetic agent verification,,2024-05-11 10:14:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",18983819.23,2024-05-09 10:14:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35594.66,,HIGH,VERIFIED,2024-05-13 10:14:21,100167,101917,9111
201667,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",23929370.23,2025-09-06 23:03:11,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,49852.85,,LOW,PENDING,2025-09-12 23:03:11,100168,101918,9112
201668,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",7024827.12,2023-01-17 15:25:40,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7317.53,2023-01-24 15:25:40,MEDIUM,REVISION_REQUESTED,2023-01-25 15:25:40,100169,101919,9113
201669,Synthetic admin review completed,,2024-04-08 14:03:20,Synthetic agent verification,,2024-04-06 14:03:20,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",12764534.04,2024-04-04 14:03:20,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201669,15955.67,,LOW,APPROVED,2024-04-08 14:03:20,100170,101920,9114
201670,Synthetic admin review completed,,2024-10-30 05:49:00,Synthetic agent verification,,2024-10-28 05:49:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",27049504.92,2024-10-26 05:49:00,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201670,39447.19,,MEDIUM,APPROVED,2024-11-03 05:49:00,100171,101921,9115
201671,,,,Synthetic agent verification,,2022-01-17 23:42:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",8574742.68,2022-01-15 23:42:08,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14291.24,,LOW,VERIFIED,2022-01-18 23:42:08,100172,101922,9116
201672,Synthetic admin review completed,,2023-02-04 23:21:33,Synthetic agent verification,,2023-02-02 23:21:33,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2069077.90,2023-01-31 23:21:33,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201672,3879.52,,HIGH,APPROVED,2023-02-05 23:21:33,100173,101923,9117
201673,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",8959472.60,2026-01-21 02:44:16,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18665.57,2026-01-28 02:44:16,LOW,REVISION_REQUESTED,2026-01-27 02:44:16,100174,101924,9118
201674,,,,Synthetic agent verification,,2022-05-21 01:07:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",22787460.46,2022-05-19 01:07:23,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,23736.94,,MEDIUM,VERIFIED,2022-05-26 01:07:23,100175,101925,9119
201675,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",10349146.83,2025-03-18 19:40:30,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12936.43,,LOW,CANCELLED,2025-03-24 19:40:30,100176,101926,9120
201676,Synthetic admin review completed,,2022-10-21 00:22:23,Synthetic agent verification,,2022-10-19 00:22:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6066702.75,2022-10-17 00:22:23,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201676,8847.27,,LOW,APPROVED,2022-10-24 00:22:23,100177,101927,9121
201677,,,,Synthetic agent verification,,2024-04-13 11:03:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",10787759.38,2024-04-11 11:03:45,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,17979.60,,MEDIUM,VERIFIED,2024-04-13 11:03:45,100178,101928,9122
201678,Synthetic admin review completed,,2023-09-24 14:21:41,Synthetic agent verification,,2023-09-22 14:21:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",19585960.73,2023-09-20 14:21:41,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201678,36723.68,,HIGH,APPROVED,2023-09-21 14:21:41,100179,101929,9123
201679,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",20605706.60,2023-02-08 15:12:14,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,42928.56,,MEDIUM,CANCELLED,2023-02-19 15:12:14,100180,101930,9124
201680,,,,Synthetic agent verification,,2023-12-29 17:33:51,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",8993956.52,2023-12-27 17:33:51,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9368.70,,LOW,VERIFIED,2023-12-30 17:33:51,100181,101931,9101
201681,Synthetic admin review completed,,2025-07-31 10:51:31,Synthetic agent verification,,2025-07-29 10:51:31,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",2444324.13,2025-07-27 10:51:31,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201681,3055.41,,LOW,APPROVED,2025-08-07 10:51:31,100182,101932,9102
201682,,,,Synthetic agent verification,,2025-08-30 21:24:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",8739127.24,2025-08-28 21:24:45,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12744.56,,MEDIUM,VERIFIED,2025-08-31 21:24:45,100183,101933,9103
201683,,,,Synthetic agent verification,,2023-02-28 23:26:32,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",14793426.71,2023-02-26 23:26:32,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24655.71,,LOW,VERIFIED,2023-03-10 23:26:32,100184,101934,9104
201684,Synthetic admin review completed,,2024-07-31 16:40:19,Synthetic agent verification,,2024-07-29 16:40:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",3143056.77,2024-07-27 16:40:19,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201684,5893.23,,HIGH,APPROVED,2024-08-04 16:40:19,100185,101935,9105
201685,Synthetic admin review completed,,2025-01-13 17:58:00,Synthetic agent verification,,2025-01-11 17:58:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5449078.01,2025-01-09 17:58:00,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201685,11352.25,,LOW,APPROVED,2025-01-11 17:58:00,100186,101936,9106
201686,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",20475427.61,2025-12-29 13:07:42,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,21328.57,,LOW,REJECTED,2026-01-10 13:07:42,100187,101937,9107
201687,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",5803634.43,2024-03-03 10:57:51,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7254.54,2024-03-10 10:57:51,LOW,REVISION_REQUESTED,2024-03-08 10:57:51,100188,101938,9108
201688,Synthetic admin review completed,,2025-05-20 19:12:18,Synthetic agent verification,,2025-05-18 19:12:18,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",3133055.57,2025-05-16 19:12:18,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201688,4569.04,,MEDIUM,APPROVED,2025-05-27 19:12:18,100189,101939,9109
201689,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15971809.63,2025-12-22 19:11:22,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26619.68,,MEDIUM,REJECTED,2025-12-23 19:11:22,100190,101940,9110
201690,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",8283898.50,2023-11-09 02:29:23,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,15532.31,,MEDIUM,REJECTED,2023-11-18 02:29:23,100191,101941,9111
201691,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",15507465.80,2026-05-16 04:02:17,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,32307.22,2026-05-23 04:02:17,HIGH,REVISION_REQUESTED,2026-05-28 04:02:17,100192,101942,9112
201692,Synthetic admin review completed,,2025-05-16 08:59:06,Synthetic agent verification,,2025-05-14 08:59:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",11591360.66,2025-05-12 08:59:06,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201692,12074.33,,LOW,APPROVED,2025-05-14 08:59:06,100193,101943,9113
201693,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",4731993.40,2022-12-11 21:25:20,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5914.99,2022-12-18 21:25:20,LOW,REVISION_REQUESTED,2022-12-14 21:25:20,100194,101944,9114
201694,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",24654787.43,2022-05-23 20:00:52,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35954.90,,MEDIUM,REJECTED,2022-05-29 20:00:52,100195,101945,9115
201695,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",16003372.27,2025-04-28 19:34:55,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26672.29,2025-05-05 19:34:55,LOW,REVISION_REQUESTED,2025-05-05 19:34:55,100196,101946,9116
201696,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",10364193.14,2022-09-05 07:58:32,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19432.86,,LOW,REJECTED,2022-09-07 07:58:32,100197,101947,9117
201697,Synthetic admin review completed,,2023-09-29 20:02:06,Synthetic agent verification,,2023-09-27 20:02:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",11773739.80,2023-09-25 20:02:06,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201697,24528.62,,MEDIUM,APPROVED,2023-10-05 20:02:06,100198,101948,9118
201698,Synthetic admin review completed,,2023-08-08 15:37:40,Synthetic agent verification,,2023-08-06 15:37:40,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",10367522.53,2023-08-04 15:37:40,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201698,10799.50,,LOW,APPROVED,2023-08-07 15:37:40,100199,101949,9119
201699,Synthetic admin review completed,,2025-01-18 15:54:46,Synthetic agent verification,,2025-01-16 15:54:46,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",12099153.97,2025-01-14 15:54:46,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201699,15123.94,,LOW,APPROVED,2025-01-19 15:54:46,100200,101950,9120
201700,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6678733.57,2024-01-12 08:14:35,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9739.82,,LOW,REJECTED,2024-01-16 08:14:35,100201,101951,9121
201701,Synthetic admin review completed,,2024-07-04 01:39:45,Synthetic agent verification,,2024-07-02 01:39:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",10429162.62,2024-06-30 01:39:45,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201701,17381.94,,LOW,APPROVED,2024-07-08 01:39:45,100202,101952,9122
201702,,,,Synthetic agent verification,,2025-08-25 22:54:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",21362324.68,2025-08-23 22:54:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,40054.36,,LOW,VERIFIED,2025-08-25 22:54:21,100203,101953,9123
201703,Synthetic admin review completed,,2022-03-01 04:18:34,Synthetic agent verification,,2022-02-27 04:18:34,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",31619023.25,2022-02-25 04:18:34,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-201703,65872.97,,LOW,APPROVED,2022-03-04 04:18:34,100204,101954,9124
201704,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",8507964.55,2025-08-12 03:42:18,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8862.46,,LOW,REJECTED,2025-08-24 03:42:18,100205,101955,9101
201705,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",10582818.28,2026-03-15 08:40:18,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,13228.52,,HIGH,PENDING,2026-03-20 08:40:18,100206,101956,9102
201706,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",18550635.17,2024-01-20 16:21:32,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,27053.01,,LOW,REJECTED,2024-01-30 16:21:32,100207,101957,9103
201707,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",26864785.80,2022-05-14 20:51:46,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,44774.64,,LOW,REJECTED,2022-05-26 20:51:46,100208,101958,9104
201708,Synthetic admin review completed,,2025-04-23 12:55:45,Synthetic agent verification,,2025-04-21 12:55:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2294660.92,2025-04-19 12:55:45,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-201708,4302.49,,MEDIUM,APPROVED,2025-04-21 12:55:45,100209,101959,9105
