id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
202637,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14169504.30,2025-10-04 19:37:16,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,23615.84,,LOW,PENDING,2025-10-10 19:37:16,100238,102938,9122
202638,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",5544649.89,2023-10-05 15:11:33,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10396.22,2023-10-12 15:11:33,LOW,REVISION_REQUESTED,2023-10-11 15:11:33,100239,102939,9123
202639,,,,Synthetic agent verification,,2026-05-04 09:08:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",24083413.18,2026-05-02 09:08:00,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,50173.78,,MEDIUM,VERIFIED,2026-05-14 09:08:00,100240,102940,9124
202640,Synthetic admin review completed,,2025-01-13 21:37:09,Synthetic agent verification,,2025-01-11 21:37:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",3628685.33,2025-01-09 21:37:09,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202640,3779.88,,LOW,APPROVED,2025-01-10 21:37:09,100241,102941,9101
202641,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",3596614.09,2021-10-21 04:12:36,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4495.77,,MEDIUM,REJECTED,2021-10-31 04:12:36,100242,102942,9102
202642,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",13703378.80,2022-02-10 03:27:05,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19984.09,,MEDIUM,PENDING,2022-02-22 03:27:05,100243,102943,9103
202643,Synthetic admin review completed,,2022-09-16 01:35:11,Synthetic agent verification,,2022-09-14 01:35:11,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",26007757.88,2022-09-12 01:35:11,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202643,43346.26,,LOW,APPROVED,2022-09-14 01:35:11,100244,102944,9104
202644,,,,Synthetic agent verification,,2023-03-25 07:43:22,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9237653.46,2023-03-23 07:43:22,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17320.60,,LOW,VERIFIED,2023-03-28 07:43:22,100245,102945,9105
202645,,,,Synthetic agent verification,,2023-05-31 04:05:15,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",7951218.66,2023-05-29 04:05:15,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16565.04,,LOW,VERIFIED,2023-06-07 04:05:15,100246,102946,9106
202646,Synthetic admin review completed,,2025-08-10 15:23:39,Synthetic agent verification,,2025-08-08 15:23:39,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",2603922.58,2025-08-06 15:23:39,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202646,2712.42,,LOW,APPROVED,2025-08-14 15:23:39,100247,102947,9107
202647,Synthetic admin review completed,,2023-05-15 17:03:21,Synthetic agent verification,,2023-05-13 17:03:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",9683343.65,2023-05-11 17:03:21,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202647,12104.18,,LOW,APPROVED,2023-05-21 17:03:21,100248,102948,9108
202648,Synthetic admin review completed,,2025-06-04 10:18:09,Synthetic agent verification,,2025-06-02 10:18:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",2352639.71,2025-05-31 10:18:09,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202648,3430.93,,MEDIUM,APPROVED,2025-06-07 10:18:09,100249,102949,9109
202649,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",12226080.85,2026-04-23 10:45:45,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,20376.80,2026-04-30 10:45:45,MEDIUM,REVISION_REQUESTED,2026-05-05 10:45:45,100250,102950,9110
202650,,,,Synthetic agent verification,,2022-09-13 23:47:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",8403043.23,2022-09-11 23:47:35,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,15755.71,,MEDIUM,VERIFIED,2022-09-17 23:47:35,100251,102951,9111
202651,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",11538870.32,2023-05-31 12:09:28,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24039.31,,HIGH,CANCELLED,2023-06-12 12:09:28,100252,102952,9112
202652,Synthetic admin review completed,,2025-12-01 03:33:52,Synthetic agent verification,,2025-11-29 03:33:52,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",4968473.65,2025-11-27 03:33:52,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202652,5175.49,,LOW,APPROVED,2025-12-03 03:33:52,100253,102953,9113
202653,,,,Synthetic agent verification,,2023-04-28 08:26:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",9805328.31,2023-04-26 08:26:50,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12256.66,,HIGH,VERIFIED,2023-05-04 08:26:50,100254,102954,9114
202654,Synthetic admin review completed,,2023-07-02 20:53:00,Synthetic agent verification,,2023-06-30 20:53:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",16713015.67,2023-06-28 20:53:00,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202654,24373.15,,MEDIUM,APPROVED,2023-07-03 20:53:00,100255,102955,9115
202655,,,,Synthetic agent verification,,2025-06-21 05:39:02,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",6557666.99,2025-06-19 05:39:02,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10929.44,,MEDIUM,VERIFIED,2025-06-20 05:39:02,100256,102956,9116
202656,Synthetic admin review completed,,2026-01-28 18:33:41,Synthetic agent verification,,2026-01-26 18:33:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",3707487.42,2026-01-24 18:33:41,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202656,6951.54,,HIGH,APPROVED,2026-02-04 18:33:41,100257,102957,9117
202657,,,,Synthetic agent verification,,2026-05-02 16:49:15,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",11900375.27,2026-04-30 16:49:15,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24792.45,,MEDIUM,VERIFIED,2026-05-10 16:49:15,100258,102958,9118
202658,Synthetic admin review completed,,2024-06-14 17:53:05,Synthetic agent verification,,2024-06-12 17:53:05,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",11073831.29,2024-06-10 17:53:05,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202658,11535.24,,LOW,APPROVED,2024-06-18 17:53:05,100259,102959,9119
202659,,,,Synthetic agent verification,,2025-05-16 10:30:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",19298098.96,2025-05-14 10:30:36,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24122.62,,MEDIUM,VERIFIED,2025-05-17 10:30:36,100260,102960,9120
202660,Synthetic admin review completed,,2023-03-30 02:56:31,Synthetic agent verification,,2023-03-28 02:56:31,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",4424730.21,2023-03-26 02:56:31,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202660,6452.73,,LOW,APPROVED,2023-04-03 02:56:31,100261,102961,9121
202661,,,,Synthetic agent verification,,2026-01-21 00:27:27,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",11571453.35,2026-01-19 00:27:27,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19285.76,,LOW,VERIFIED,2026-01-29 00:27:27,100262,102962,9122
202662,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",5403436.11,2025-05-19 10:43:16,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10131.44,,LOW,REJECTED,2025-05-20 10:43:16,100263,102963,9123
202663,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",19772395.45,2025-04-15 11:39:45,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,41192.49,,LOW,PENDING,2025-04-21 11:39:45,100264,102964,9124
202664,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",9083907.17,2022-07-25 23:22:41,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9462.40,,MEDIUM,PENDING,2022-08-01 23:22:41,100265,102965,9101
202665,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",4878436.01,2023-04-01 19:09:04,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,6098.05,,HIGH,REJECTED,2023-04-08 19:09:04,100266,102966,9102
202666,Synthetic admin review completed,,2022-11-06 17:04:47,Synthetic agent verification,,2022-11-04 17:04:47,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",4202978.74,2022-11-02 17:04:47,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202666,6129.34,,HIGH,APPROVED,2022-11-04 17:04:47,100267,102967,9103
202667,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",28022125.44,2026-04-04 17:15:16,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,46703.54,,LOW,PENDING,2026-04-05 17:15:16,100268,102968,9104
202668,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2930122.77,2024-08-01 10:31:11,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5493.98,2024-08-08 10:31:11,LOW,REVISION_REQUESTED,2024-08-03 10:31:11,100269,102969,9105
202669,Synthetic admin review completed,,2022-10-30 08:49:00,Synthetic agent verification,,2022-10-28 08:49:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",7439634.33,2022-10-26 08:49:00,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202669,15499.24,,MEDIUM,APPROVED,2022-10-27 08:49:00,100270,102970,9106
202670,Synthetic admin review completed,,2025-09-02 10:42:42,Synthetic agent verification,,2025-08-31 10:42:42,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",21135892.91,2025-08-29 10:42:42,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202670,22016.56,,MEDIUM,APPROVED,2025-08-30 10:42:42,100271,102971,9107
202671,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",19327340.76,2023-11-21 02:34:20,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24159.18,,HIGH,PENDING,2023-11-23 02:34:20,100272,102972,9108
202672,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",11584054.36,2022-05-05 01:17:15,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16893.41,,MEDIUM,REJECTED,2022-05-10 01:17:15,100273,102973,9109
202673,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",20500650.79,2022-10-19 18:46:50,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,34167.75,2022-10-26 18:46:50,MEDIUM,REVISION_REQUESTED,2022-10-21 18:46:50,100274,102974,9110
202674,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",7989020.99,2025-06-22 16:09:48,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14979.41,,LOW,REJECTED,2025-06-24 16:09:48,100275,102975,9111
202675,,,,Synthetic agent verification,,2023-09-09 18:21:38,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",10748712.29,2023-09-07 18:21:38,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22393.15,,LOW,VERIFIED,2023-09-14 18:21:38,100276,102976,9112
202676,,,,Synthetic agent verification,,2026-04-28 14:46:12,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",8594537.02,2026-04-26 14:46:12,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8952.64,,LOW,VERIFIED,2026-04-27 14:46:12,100277,102977,9113
202677,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",11655418.49,2024-04-11 15:04:57,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14569.27,,LOW,CANCELLED,2024-04-23 15:04:57,100278,102978,9114
202678,Synthetic admin review completed,,2024-03-29 06:17:06,Synthetic agent verification,,2024-03-27 06:17:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",9690865.93,2024-03-25 06:17:06,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202678,14132.51,,LOW,APPROVED,2024-03-30 06:17:06,100279,102979,9115
202679,Synthetic admin review completed,,2022-02-08 00:22:11,Synthetic agent verification,,2022-02-06 00:22:11,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",8742442.56,2022-02-04 00:22:11,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202679,14570.74,,MEDIUM,APPROVED,2022-02-15 00:22:11,100280,102980,9116
202680,,,,Synthetic agent verification,,2024-01-08 14:58:22,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9234147.83,2024-01-06 14:58:22,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17314.03,,MEDIUM,VERIFIED,2024-01-14 14:58:22,100281,102981,9117
202681,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",13616432.45,2024-05-12 17:14:14,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28367.57,,LOW,REJECTED,2024-05-20 17:14:14,100282,102982,9118
202682,Synthetic admin review completed,,2025-08-10 08:19:23,Synthetic agent verification,,2025-08-08 08:19:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",25433592.69,2025-08-06 08:19:23,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202682,26493.33,,MEDIUM,APPROVED,2025-08-08 08:19:23,100283,102983,9119
